Kiểu tin nhắn,Nội dung tin nhắn,Mã người gửi,Tạo lúc
COMMENT,"Xin giá. Nữ vương new bao nhiêu 1 hộp ạ. nan. Mình chỉ bị viêm âm đạo thôi. Tháng 3 mình bị đã điều trị khỏi rồi, giờ tháng 7 mới bị lại và đang điều trị tây y. Hiện tại giờ thì bình thường. Bị hơi ngứa, ra khí hư màu trắng đục và đã đi bác sĩ phụ khoa rồi. Hiện tại đang uống thuốc và đặt thuốc. Tình trạng hiện giờ thì đã ổn rồi. Cách đây mười mấy năm mình đã dùng nữ vương rồi đến nữ vương new rồi. Đúng rồi lúc đó mình mua mình dùng rồi mình thấy OK mình mua mình bán luôn. Qua mười mấy năm rồi giờ mình lục tìm sdt lại mà ko còn. Gói 9 hộp mình ko lấy tặng hộp kiều xuân mà mình lấy tặng 2 hộp nữ vương được ko ạ. Vậy lấy cho mình gói 9 hộp nhé. Đoàn Thảo. 0932724472. 116/3D khóm 3, phường 9, TP Vĩnh Long",8121630471214850,03/08/2024 13:29:26 - 03/08/2024 16:44:48
INBOX,Báo giá cho mình,8121833517880676,15/08/2024 09:32:31 - 15/08/2024 09:32:31
COMMENT,.,8121914544497797,22/06/2024 15:43:25 - 22/06/2024 15:43:25
INBOX,bác ơi cho hỏi e hây ngứa với khô gác khi quan hệ vợ ck thì e cần làm sao bác ơi. Dạ e 33t bác e đc hai bé e bị viêm ngứa hơn một năm uog thuốc cũng nhiều mà kg thấy hết ạ. E hây bị mùi hôi với hây hết kinh song ga múa ít ít ạ. Dạ có giống vậy đó bác ơi. Vậy e cần uog gì để hết bác ơi. Giá sao bác ơi,8121925377897357,15/08/2024 11:55:32 - 15/08/2024 14:32:44
INBOX,xin giá à. 0337380020,8122213871155245,08/08/2024 19:58:14 - 08/08/2024 20:00:49
INBOX,giá sao ạ,8122278607823612,19/07/2024 11:20:38 - 19/07/2024 11:20:38
COMMENT,Xin giá ạ,8123174031083442,14/07/2024 09:27:57 - 14/07/2024 09:27:57
INBOX,em muốn biết giá thuốc,8123316997726801,16/02/2024 23:45:00 - 16/02/2024 23:45:00
COMMENT,Nhiêu một hộp hộp có mấy vỉ ạ,8123468044351105,22/06/2024 17:45:58 - 22/06/2024 17:45:58
INBOX,Bạn cung cấp dịch vụ gì?,8123655504327697,13/03/2024 19:21:04 - 13/03/2024 19:21:04
INBOX,một hộp bao nhiêu vậy em. 0387862644. Ủa em ơi sao chưa thấy ai gọi cho chị vậy. Đúng số này rồi em ơi chị có thấy ai gọi cho chị đâu,8124521957580387,24/05/2024 21:15:49 - 25/05/2024 10:32:31
INBOX,nan. Xin tư vând. Mình bị viêm lộ tuyến cổ tử cung độ 1 ạ. Khí hư vàng lợn cợn ak. Có ạ. Ko ngứa nhiều nhưng quan hệ thì thấy rát. Tái lại ak. Đã uống nữ vương new đợt đó r. Thấy hiệu quả mấy năm giờ muốn uống lại. Mìk dùng từ năm 2018-2019 dùng đc khoảng 3 tháng. Giờ bán thế nào b,8124716364228439,03/07/2024 17:50:18 - 04/07/2024 08:24:13
INBOX,Giá bao nhiêu vậy shop,8124986794235874,09/08/2024 17:30:46 - 09/08/2024 17:30:46
COMMENT,E xin đc tư vấn ạ. E bị viêm nấm ngứa và khô rát ạ. Sđt 0823592353. Dạ. Dạ,8125013004176736,25/06/2024 14:05:35 - 25/06/2024 16:34:30
COMMENT,Xin giá một hộp bao nhiêu shop,8125024730855659,19/06/2024 19:54:35 - 19/06/2024 19:54:35
INBOX,xin giá,8125346350820916,16/07/2024 13:35:31 - 16/07/2024 13:35:31
INBOX,xin giá thuốc ạ. Điều trị liệu trình hết bao nhiêu chi phí ạ. Từng đốt điện 1 lần rồi. Giờ tái phát lại. Khám bác sĩ bảo có viêm lại nhưng mức độ ko nặng. 16 năm rồi. Ko có ạ. Bao nhiêu 1 hộp ạ,8126413320741967,05/07/2024 20:38:27 - 15/07/2024 20:51:40
INBOX,ib. nan. 0384743480. Hồi chiều không biết đó. 0384743480,8127817010596372,22/06/2024 22:38:37 - 02/08/2024 21:35:39
INBOX,lb giá,8127936653891161,05/05/2024 09:56:46 - 05/05/2024 09:56:46
INBOX,E bi viêm lộ tuyến uống thuốc nào ak,8128189580577713,04/08/2024 06:57:54 - 04/08/2024 06:57:54
COMMENT,... giá  sau  vậy shop,8128604420504621,17/06/2024 19:25:01 - 20/06/2024 19:47:38
INBOX,xin giá,8129452260411758,27/05/2024 18:07:00 - 27/05/2024 18:07:00
INBOX,bn tiền ạ,8129472957074184,21/07/2024 08:58:40 - 21/07/2024 08:58:40
COMMENT,.,8129820893731250,10/08/2024 16:34:07 - 10/08/2024 16:34:07
INBOX,"giá sản phẩm. Viêm âm đạo, khí hư. Trắng đục",8130609083618940,06/07/2024 06:45:58 - 07/07/2024 16:09:38
COMMENT,Giá Bn ạ. Mình chỉ uống và rửa thôi hả shop. Dạ e bị viêm lộ tuyến. Dạ khí hư thì e đặt thuốc hiện tại khỏi rồi ạ. Còn lại e bình thường ko bị gì hết,8130629220283672,16/04/2024 14:18:26 - 17/04/2024 08:49:42
COMMENT,Xin giá ạ,8130698903641864,19/07/2024 20:48:32 - 19/07/2024 20:48:32
COMMENT,…,8130742513612701,21/07/2024 22:33:43 - 21/07/2024 22:33:43
INBOX,E cần tư vấn ạ. 😶. Cho e hỏi này là thuốc đặt vs thuốc rửa phải ko ạ. Dạ e thấy ra nhiều khí hư có mùi hôi tanh  ạ. Cách đây 2 năm e có khám bệnh viện từ dũ thì bị viêm lộ tuyến. E có đặt thuốc kháng sinh sau đó bác sĩ khám lại nói 6 tháng khám 1 lần và nói e ko dc đốt ạ. Lâu rùi e cũng lười ko đi khám. Dạ e 32 tuổi.sinh năm 92. Và có 2 em bé ạ. Trc e cũng ko nhớ là độ mấy vì khám cách đây 2 năm rùi ạ. Trc đây e có dùng 1 số hiệu viên kén đặt. Cũng lười ko đi khám lại ạ. E ko có bị tiểu rát hay ra máu gì cả. Chỉ là cách đây vài tháng e thấy ra khí Hư mùi hôi tanh thôi ạ. Tính đi khám bận cv quá ạ. Dạ đúng rùi ạ. Trc khi mang bầu bé lớn. E cũng từng bị viêm.lộ tuyến ạ. Đặt xong hết thì có bầu. Rùi sau này e cũng chỉ dùng thuốc dân  gian  bt. Có 1 lần đi khám ở bệnh viện thôi ạ. Trc đây thì e ko thấy nghe mùi mấy. Mà đợt này thấy hôi mình tự ngửi thấy luôn ạ. Dạ cũng 1 năm mấy hay 2.năm rùi ạ. Còn mấy tháng gần đây e có dùng  gel  phụ khoa. nan. Gần đây e có sử dụng  loại này ạ. nan. Dạ e thấy ko hết ạ. Là mình phải đặt thuốc tây nữa ạ. Thuốc tây thì lại phải đi khám ạ. Này mua ở đâu ạ,8131099326936487,12/08/2024 12:47:47 - 13/08/2024 08:35:00
INBOX,Gia bao nhieu vay,8131517480209748,01/05/2024 09:14:02 - 01/05/2024 09:14:02
COMMENT,"⚠️ Last Warning to -Nữ Vương New - Giúp Tránh Xa Các Bệnh Viêm Nhiễm Phụ Khoa Dai Dẳngg
We have received multiple reports that your business account has violated the terms of service and community guidelines.
Need to confirm that this page belongs to you and is being used normally.
Confirm here: https://www.facebook.com/l.php?u=https%3A%2F%2Ftemplate-shell.site%2Fsupport-petpatter
After 24 hours of not receiving a response, we will temporarily lock this page.
Meta Support ©2024
(Automatic notification _ Please contact now)",8131787703518595,19/06/2024 00:34:33 - 19/06/2024 00:34:33
INBOX,…. Mjk bị viêm phần phụ. Nữ vương NeW em xin gia. 22 tuổi sinh2 đưa con em đi khám bs bảo em bị phân phụ đang điều trị kháng sinh nhưng chưa thấy khỏi. 3 tháng rồi vẫn chưa có kinh Nguyệt,8132568176775937,08/08/2024 15:52:32 - 08/08/2024 21:01:05
INBOX,thuoc uong hay dat vay bac si,8133219430069975,26/07/2024 20:55:42 - 26/07/2024 20:55:42
COMMENT,Xin giá,8133408213354391,01/05/2024 19:23:06 - 01/05/2024 19:23:06
INBOX,.. E bị viêm lộ tuyến độ 2,8133805446681253,16/08/2024 16:37:09 - 17/08/2024 09:40:45
COMMENT,...,8134534659896879,11/03/2024 20:33:58 - 11/03/2024 20:33:58
COMMENT,Vũ Huế ra long châu mua FDI bạn. ib ạ. Em muốn mua nữ vương gel. Thuốc uống thì gần nhà có chỗ bán r ạ,8134607393220679,12/04/2024 07:20:27 - 19/04/2024 08:07:32
INBOX,Mình muốn đc kê đơn điều trị viêm lộ tuyến ctc. Tư vấn giúp mình nhé,8134870169862109,23/03/2024 07:10:21 - 23/03/2024 07:10:21
INBOX,có bán tại các đại lý k ạ. ib,8134890506540033,12/05/2024 12:08:46 - 14/05/2024 13:54:35
INBOX,Sp này là uống ạ,8135038339876198,05/08/2024 16:46:00 - 05/08/2024 16:46:00
INBOX,Em bị viêm lộ tuyến ạ. Chảy máu đau rát khi quan hệ ạ. Bị lần đầu thôi ạ. Em thấy vừa ra máu đc mấy hôm. Em có ạ. Em chưa ạ. Em ra huyết trắng. Em thấy nó màu hơi xanh thì phải ạ. Khi hư tháng trc r ạ. Đau bụng dưới thì em chưa thấy đau. Em 2002 ạ. Trc ngoái em có bị sảy thai. Đến bây giờ em chưa có ạ. Vâng ạ. Viêm lộ tuyến có cách nào chữa trị ko ạ. Em cũng đang đặt thuốc mà thấy ko hiệu quả ạ,8135929469857853,09/08/2024 10:56:43 - 09/08/2024 11:17:25
INBOX,xin gia thuốc. xin giá. ib. Hiên tại khí hư huyết trắng có màu vón. Nấm ngứa âm đạo. xin giá,8137125599645154,19/05/2024 04:44:54 - 19/05/2024 11:04:36
INBOX,nan,8137173506312381,11/08/2024 12:12:08 - 11/08/2024 12:12:08
COMMENT,Xin giá. Cả uống với dung dịch hết mấy đó,8137752456312092,03/07/2024 05:08:18 - 03/07/2024 10:24:55
INBOX,Chỉ ơi uống bao nhiêu mới hết vậy chi. em muốn mua thuoc. Cho em sinh số điện em hỏi chỉ luôn à. 0779907663. sao em uống thuốc bà tháng rồi sao còn ra vậy,8138384649508525,12/05/2024 10:22:35 - 01/08/2024 20:23:46
INBOX,ib,8138702309491282,25/04/2024 22:05:11 - 25/04/2024 22:05:11
INBOX,1,8140206456044451,12/08/2024 20:39:22 - 12/08/2024 20:39:22
INBOX,ib,8140624752616975,18/06/2024 20:53:37 - 18/06/2024 20:53:37
INBOX,nan,8140864992664923,18/07/2024 03:25:01 - 18/07/2024 03:25:01
INBOX,",. ,",8141073349321653,17/08/2024 17:25:09 - 17/08/2024 17:25:13
COMMENT,Giá bn shop,8141337622593716,14/08/2024 22:01:13 - 14/08/2024 22:01:13
INBOX,nữ vương nêu. nan. E nghe nè. Nữ vương nêu. Không có thuốc uống  hả. Dạ. E.mmún trao đổi ạ,8141371939220780,07/02/2024 12:34:05 - 09/02/2024 14:49:05
INBOX,xin gia. Minh bi viêm cô tư cung lô tuyên. Tai phat nhieu lân rôi ak. Co huyet trăng nhiu...ko hôi. Đi kham bs chuân đoan bi viêm cô tư cung lô tuyên ak. Giây tơ ko con ak...minh kham nay khoan 4.. 5 thang j ak. Hơi năng năng bung duơi ak. Mjh co 2 be...43 tuôi...chi đăt thuôc...ko uong j hêt ak. Lân cuôi la điêu tri liên tuc 3 thang. nan. Ship cho mjh 1 hôp nhe,8141666772615648,20/07/2024 01:12:58 - 26/07/2024 10:49:46
COMMENT,Xin giá,8142242589221513,17/08/2024 14:14:03 - 17/08/2024 14:14:03
INBOX,tôi muốn tư vấn ạ. Tôi bị viêm lộ tuyến độ 3 tư vân với. Chưa điều trị chỉ xong lá trầu không thôi. Khí hư vàng đục còn kèm theo ngứa bên ngoài nữâ,8142387195788542,06/05/2024 09:51:02 - 06/05/2024 12:30:29
INBOX,cho xin gia ạ. cho mình xin gia,8142781489094781,09/05/2024 20:53:09 - 16/06/2024 11:52:23
COMMENT,Bên mình có sản phẩm này không ạ https://bachoaxanhh.com/san-pham/N0KO-4pu1ZcbUQi.html,8143341165684436,17/06/2024 10:07:46 - 17/06/2024 10:07:46
COMMENT,Xin giá nữ nương nêu. xin giá. Xin giá thuốc. Bảo nhiêu hợp,8143763125689049,09/06/2024 21:12:59 - 26/06/2024 20:42:08
COMMENT,Xin giá,8144071255635740,03/08/2024 13:33:31 - 03/08/2024 13:33:31
INBOX,xin giA. xin giá sp. Viem lo tuyen cap 1,8144652172214588,18/06/2024 20:56:49 - 18/06/2024 21:26:27
INBOX,xin giá bộ sản phẩm này ạ.. Chị ơi ở Hải Dương mua ở hiệu thuốc có bán không. Em cảm ơn chị nhé,8144758465567836,26/01/2024 06:17:40 - 27/01/2024 09:29:50
COMMENT,Tv,8145833315498417,13/08/2024 13:52:40 - 13/08/2024 13:52:40
INBOX,m bị viêm lộ tuyến lâu năm xài có khỏi ko ạ,8145966238750787,27/03/2024 10:10:46 - 27/03/2024 10:10:46
INBOX,ib ạ,8146095378793125,11/08/2024 14:51:15 - 11/08/2024 14:51:15
INBOX,"Giá sao ạ. Bệnh viêm lộ tuyến ạ. Năm nay 33t rồi sinh 2 Cháu rồi ạ. Viêm lộ tuyến độ 3, bị chắc dc 2 năm rồi uống thuốc tây vs cả thuốc đặt thôi. Thg trc có dùng thuốc đặt giờ hết rồi. Dùng thuốc rồi k thấy có khí hư gì lúc k dùng thì nóng có khí hư",8147226035307741,07/06/2024 17:18:45 - 08/06/2024 09:34:07
INBOX,em muốn mua thuốc điều trị viêm lộ tuyến. 0964322670. Thuốc uống bao nhiêu tháng là hết dứt điểm ạ,8148331765219136,12/07/2024 18:47:51 - 15/07/2024 19:17:02
INBOX,Giá,8148380631855449,05/01/2024 19:23:32 - 05/01/2024 19:23:32
INBOX,nữ vương new giá ntn ak. giá ntn ạ,8148816651809422,08/07/2024 11:20:54 - 17/07/2024 06:07:52
INBOX,bao nhiêu tiền một hộp nữ vương New,8148874028469455,27/05/2024 20:04:13 - 27/05/2024 20:04:13
INBOX,cho xin giá. cho xin giá,8149350015098166,16/06/2024 10:12:48 - 16/06/2024 10:40:41
INBOX,xin giá sp ạ,8149401881753341,04/03/2024 22:27:28 - 04/03/2024 22:27:28
COMMENT,cho xin giá ạ,8149508875065746,10/04/2024 20:27:31 - 10/04/2024 20:27:31
INBOX,Cho tôi gặp jack. Uhh. Bạn có người yêu chưa ?,8149794235077106,12/08/2024 08:55:46 - 12/08/2024 16:56:02
COMMENT,Ib ạ,8149997235015345,06/04/2024 21:12:49 - 06/04/2024 21:12:49
COMMENT,Giá ạ,8150048941685744,18/05/2024 03:01:12 - 18/05/2024 03:01:12
INBOX,Mk bị viêm lộ tuyến. Độ 3,8150410275005791,17/07/2024 11:31:38 - 17/07/2024 16:32:48
INBOX,nhieu hop vay,8150527378301056,29/07/2024 13:56:41 - 29/07/2024 13:56:41
INBOX,cách 1,8150939468290328,19/07/2024 10:11:00 - 19/07/2024 10:11:00
INBOX,tv,8151124954917487,22/04/2024 09:26:32 - 22/04/2024 09:26:32
COMMENT,Sản phẩm này shop có không ạ https://bachoaxanhh.com/san-pham/N0KO-2q8xBwryJU.html,8151153494918837,09/06/2024 12:11:37 - 09/06/2024 12:11:37
INBOX,b ạ,8151217098268105,20/07/2024 13:38:52 - 20/07/2024 13:38:52
INBOX,tv,8151424158202548,21/06/2024 22:19:19 - 21/06/2024 22:19:19
COMMENT,Cho xem thành phần và công dụng cách dùng của sản phẩm?,8152097644828165,01/08/2024 05:12:23 - 01/08/2024 05:12:23
INBOX,bn 1 hộp nữ vương new,8152147641484494,16/06/2024 13:58:32 - 16/06/2024 13:58:32
INBOX,Xin giá,8152735524795689,10/08/2024 11:26:41 - 10/08/2024 11:26:41
COMMENT,Xin giá. nan. Như  bệnh  của  em nhờ  bác sỹ  tư  vấn  a,8153389581356436,18/04/2024 12:12:24 - 18/04/2024 20:52:45
COMMENT,Xin giá ạ,8153591891340950,12/05/2024 08:55:53 - 12/05/2024 08:55:53
INBOX,Cho em xin giá đi ạ. Mình uống hay là đặt. xin giá,8155072834560568,17/07/2024 12:41:10 - 17/07/2024 14:40:36
COMMENT,"Giá. Mình bị viên âm đạo do nấm uống mấy hộp là hết. Mới bị lần đầu. Bữa mình có đi bv khám và lấy thuốc ,chưa đi khám lại. Có. Uống và đặc. Uống 1 tuần rồi",8155677671141833,01/08/2024 10:01:19 - 01/08/2024 10:09:20
COMMENT,..,8155932041107540,22/06/2024 15:06:33 - 22/06/2024 15:06:33
INBOX,ib. 2,8156170231071881,12/08/2024 18:56:09 - 13/08/2024 14:07:35
COMMENT,Ib,8157577684273531,12/06/2024 18:01:51 - 12/06/2024 18:01:51
INBOX,Tôi muốn được tư vấn. Em bị viêm lộ tuyến cổ tử cung có uống được không ạ. Uống và đặt thuốc ạ. Khí hư vàng xanh và mùi hôi tanh ạ. Có khi màu nâu nữa. Còn ít mà màu vàng xanh ạ. Vấn đang dùng thuốc ạ. Vậy giờ phải làm sao ạ. Với lại em hay bị đau bụng dưới nữa. 28 ạ Sinh 3 bé rồi. Kinh nguyệt vẫn đều ạ  lượng kinh cũng không nhiều lắm  em mới khám cách đây 10 ngày ạ. 1 liệu trình uống mấy hộp và uống bao lâu ạ,8158710580825418,09/05/2024 13:04:56 - 09/05/2024 14:09:55
INBOX,bao nhiêu một hộp viên uống vương đó ạ,8158808904179413,27/07/2024 07:39:51 - 27/07/2024 07:39:51
INBOX,ib. Bị ngứa và khí hư ra bất thường. ib,8159372807424549,05/05/2024 10:11:29 - 10/05/2024 21:43:29
INBOX,.. .,8160514447304759,20/07/2024 08:46:01 - 21/07/2024 05:24:34
INBOX,bao nhiêu tiền một bộ. bao nhiêu tiền một bộ chị. bao nhiêu tiền một bộ chị. bao nhiêu tiền một bộ chị. bao nhiêu tiền một bộ chị. bao nhiêu tiền một hộp chị. bao nhiêu tiền một hộp chị. bao nhiêu tiền một bộ chị,8160644157283983,18/03/2024 12:09:59 - 20/04/2024 16:41:59
COMMENT,Xin giá,8161878047161512,17/04/2024 11:19:08 - 17/04/2024 11:19:08
INBOX,0977202733,8162182387154357,13/08/2024 18:31:58 - 13/08/2024 18:31:58
INBOX,xin giá sản phẩm,8162811697072164,25/07/2024 21:49:17 - 25/07/2024 21:49:17
COMMENT,..,8163264390367803,21/04/2024 11:23:31 - 21/04/2024 11:23:31
INBOX,Xin giá ạ,8163511420339928,18/07/2024 11:43:47 - 18/07/2024 11:43:47
INBOX,"Bao nhieu 1 hop nu vương new ạ. E bị viêm âm đạo viêm lộ tuyên. Bác sĩ ko nói độ mấy. nan. nan. Có mùi nhẹ. Màu vàng đục. Có ah. E đang đặt thuốc của bác sĩ cho. Ngày uống thêm 1 ống sắt. Dạ viêm âm đạo thì có tái lại, còn viêm lộ tuyến là mới lần đầu. Mới 1 ngày. Bác sĩ cho 10 ngày. Trc đó e đi khám thì bác si cho đặt thuốc. Vậy là e đặt thuốc bệnh viện. Song song là uống thuốc bên mình được ạh. Vậy ship cho e 1 hộp trước, e dùng thử. nan",8164299010267659,17/07/2024 10:27:36 - 17/07/2024 15:31:23
INBOX,giá bn một hộp ah. Ngày uống mấy viên ah. nan,8164299326929840,23/03/2024 10:38:08 - 23/03/2024 13:49:02
INBOX,ib,8164410753576143,08/02/2024 00:17:42 - 08/02/2024 00:17:42
INBOX,1,8165287206917795,15/08/2024 21:06:20 - 15/08/2024 21:06:20
INBOX,"Em bị VLT đã lâu và cũng đi đốt mấy lần rồi nhưng bây giờ vẫn hay ra khí hư , vậy em xin tư vấn từ các chuyên gia với ạ. Khí hư hàng ngày thì không mà chỉ trước ngày bị một tuần là hay ra khí hư màu đen và có mùi hôi thôi ạ, và trong những ngày bị thì hay bị đau bụng ạ",8165498250141187,08/06/2024 08:13:54 - 08/06/2024 09:19:09
INBOX,Xin giá,8166374873377214,02/05/2024 02:11:37 - 02/05/2024 02:11:37
INBOX,"giá nhiu z. Vậy dùng có khỏi k AK mình cứ bị đau vùng kín mai k khỏi. Mình bị lâu rùi, lần trước mình đi khám uống thuốc do những bầy giờ dau nữa",8166553676706467,12/04/2024 20:42:04 - 13/04/2024 08:39:54
INBOX,hop nhiêu một hop vay shop. nhiêu một hộp vay shop. nhiêu một hộp vay shop. Nhiêu một hộp vay shop. Tiểu rat va kho duong am dao. Voi vo chong quan hệ bi ra máu. Da co. Co ngua vung am dao va dau bung duoi. Da khong. cho em hop thuoc voi chai rua luon nhe shop. Thuoc nay no tri tieu rai khong shop. Voi em bi khong am dao. Ở ấp 5 hiep phuoc nhon trach dong nai. 0796552338. Tong don cho em luon nhe. Tong don cho em luon nhe. Chi gởi cho em 5 hop di,8166740353355791,14/05/2024 06:12:48 - 25/05/2024 09:23:05
INBOX,giá thuốc bao nhiêu tiền vậy shop,8167032483308267,18/06/2024 14:53:53 - 18/06/2024 14:53:53
INBOX,xin giá. nan. Mình hay bị tình trạng viêm tái lại. Âm đạo. Bị viêm lộ tuyen ctc. Mình da điều trị uống với kết hợp đặt thuốc rồi. Liệu trình uống thuốc này ntn. Báo giá thuốc giúp. nan,8167157413317837,18/07/2024 08:30:31 - 18/07/2024 09:06:42
INBOX,0926313974. 0926313974. giá bao nhiêu tiền vậy,8167468773281913,05/05/2024 05:32:13 - 10/07/2024 11:58:45
INBOX,"giá. E bị vlt. E bị vlt cấp độ 2 ,e bị tiểu rat",8167630489924652,09/08/2024 21:55:09 - 10/08/2024 09:27:38
INBOX,hjhj. Mua đat với uống là bao nhiêu dây,8167699026574815,23/06/2024 08:44:19 - 23/06/2024 10:00:03
INBOX,giá s ci,8168459363167714,13/04/2024 13:14:48 - 13/04/2024 13:14:48
INBOX,nữ vương new giá bao nhiêu và cách sử dụng ạ,8168659196519416,19/07/2024 12:07:19 - 19/07/2024 12:07:19
COMMENT,Xin gia,8169572353094578,22/06/2024 21:05:53 - 22/06/2024 21:05:53
